author,date,quote,id
Serge,2019-09-05,"""""""Ooooo fresh meat!"""" -Amazonian, """"That's zombie flesh, I recommend you don't eat that."""" """"Mmmmmm""""""",1263
Amazonian,2019-09-05,"""""""These are evil lairs? I assume they're YOUR evil lairs?""""""",1264
Serge,2019-09-05,"""""""Let me introduce you to Adam Lavidan! ....These names sound pretty stupid when you say them out loud.""""""",1265
Amazonian,2019-09-05,"""""""And you're harvesting their BITS? UH. SERGE. What is this?!""""""",1266
Amazonian,2019-09-05,"""""""It's Impressive! And also kind of horrifying...""""""",1267
"""Serge, in a moment of personal discovery""",2019-09-05,"""""""I'm *pure* vanilla!""""""",1268
Serge,2019-09-05,"""""""I'm doing it! I'm memeing, chat!""""""",1269
Serge,2019-09-06,"""""""Thank you for gaslighting me, chat!""""""",1270
Serge,2019-09-05,"""""""Uh, friends, could we please boo Gunner?""""""",1271
Serge,2019-09-05,"""""""JoeKim, you're a *monster*!""""""",1272
Serge,2019-09-06,"""""""Well, how nice of them to give us YEET!""""""",1273
"""Serge, with an expression of the current zeitgeist""",2019-09-06,"""""""Are we going to die to our own money, now?""""""",1274
Serge,2019-09-06,"""""""Oooh nooo... yes! No!""""""",1275
"""Serge, with good life advice""",2019-09-06,"""""""Okay, so, don't hit the big dude.""""""",1276
Serge,2019-09-06,"""""""Rest well, dear peasant."""" *Accidentally Smashes Peasant Skeleton* """"...""""""",1277
Serge,2019-09-06,"""""""Wait, if the fire kills them, the curse doesn't hurt me! ...I'm on fire, too.""""""",1278
"""Serge, allowing hubris to reign""",2019-09-06,"""""""Ha ha, idiot!""""""",1279
Serge,2019-09-06,"""""""Let's be honest: I'm not good at video games.""""""",1280
Serge,2019-09-09,"""""""Oh that's an Enderman, I want to kill you.""""""",1281
"""Serge, almost certainly not yet in his final form""",2019-09-09,"""""""I'm beginning... I'm beginning to feel POWERFUL!""""""",1282
Serge,2019-09-09,"""""""How often do we want to become a God?""""""",1283
Serge,2019-09-09,"""""""Am I a god? No? Not even close...""""""",1284
Serge,2019-09-10,"""""""How did *you* get into hell, kitty?""""""",1285
Serge,2019-09-10,"""""""Now I'm concerned that my eye might be lopsided.""""""",1286
Serge,2019-09-10,"""""""I don't *wanna* make a banana. The banana doesn't spark joy.""""""",1287
Serge,2019-09-10,"""""""No, I'm NOT a genius""""""",1288
"""Serge, embracing his true nature""",2019-09-10,"""""""Do you think anyone would notice that it's off by one?""""""",1289
Serge,2019-09-12,"""""""Did you know that commerce is hard?""""""",1290
Serge,2019-09-12,"""""""I appear to be on fire... oh, my meat is nice and cooked, now...""""""",1291
"""Serge, not bragging, just on fire""",2019-09-12,"""""""I'm sooo on fire!""""""",1292
"""Serge, on capitalism""",2019-09-12,"""""""Okay. I guess just take my money, then fall to your death...""""""",1293
Serge,2019-09-12,"""""""I need y'all to start praying for popcorn.""""""",1294
Serge,2019-09-12,"""""""It turns out that *I* was the idiot all along...""""""",1295
Serge,2019-09-13,"""""""...is this Twitch's fault?""""""",1296
Serge,2019-09-13,"""""""Wait. That's *your* vomit. Okay, good.""""""",1297
Serge,2019-09-16,"""""""We have picked up the power of HELP!""""""",1298
Serge,2019-09-16,"""""""Sometimes the puns hurt me, Jo.""""""",1299
Serge,2019-09-16,"""""""Well, we spent *four hundred dollars* on a steak... yikes.""""""",1300
"""Serge, getting *so close* to a personal realization""",2019-09-16,"""""""...why was I so greedy?""""""",1301
"""Serge, the man who has """"read"""" all the anime""",2019-09-16,"""""""Huehuehue.""""""",1302
Serge,2019-09-16,"""""""It would be so much more chill if it were chill.""""""",1303
Serge,2019-09-16,"""""""Turns out the game isn't bad; I'm just dumb.""""""",1304
Serge,2019-09-16,"""""""I'll bleed for you, chat.""""""",1305
Serge,2019-09-16,"""""""I can only pet this dog out of frustration.""""""",1306
Serge,2019-09-16,"""""""I wonder if I should have spent more time focusing on the butt...""""""",1307
Serge,2019-09-16,"""""""Boppin' that scooze, that time, in particular.""""""",1308
Serge,2019-09-16,"""""""Science complete! ...man, science sucks.""""""",1309
Serge,2019-09-16,"""""""Believe in the me who believes in the you who believes in me! ...aaand, we're dead.""""""",1310
Serge,2019-09-18,"""""""Decaf Coffee is in fact not a breakfast food""""""",1311
Serge,2019-09-18,"""""""I think we need more... just more MEAT.""""""",1312
Serge,2019-09-18,"""""""Oh I feel *so bad* for killing you... now.""""""",1313
"""Serge, fake weeb""",2019-09-18,"""""""I didn't realize that samurai were so *powerful.*""""""",1314
"""Serge, lord of brunch""",2019-09-18,"""""""'Breakfast Poutine' survives; there is no justice in this world.""""""",1315
Serge,2019-09-18,"""""""I get it - waffles are delicious. But it didn't have to go this way, friend.""""""",1316
Serge,2019-09-23,"""""""I'm surrounded by peasants! Don't you like art!?""""""",1317
"""Serge, descending into total memehood""",2019-09-23,"""""""Can I just buy a boat?""""""",1318
"""Serge, master of transportation""",2019-09-23,"""""""Alright, put the horses away; hop in the tank, everybody! Choo choo!""""""",1319
Serge,2019-09-24,"""""""We'll eat the keys too, it's fine.""""""",1320
Serge,2019-09-24,"""""""The keys are an important part of the salad.""""""",1321
Serge,2019-09-24,"""""""Fear us and our giant Goose brain!""""""",1322
Jo,2019-09-24,"""""""What are you even trying to do?? Yeet it over the Fence?!""""""",1323
Serge,2019-09-24,"""""""A *pair* of socks means *both*!?""""""",1324
Jo,2019-09-24,"""""""He's trying to take away your nice bow!""""""",1325
Serge,2019-09-24,"""""""Goose Game is *truly* the Dark Souls of stealth games.""""""",1326
"""Jo, yells gleefully""",2019-09-24,"""""""More Crimes! Secret Crimes!""""""",1327
Jo,2019-09-24,"""""""Hear ye, hear ye; we're jerks!""""""",1328
Jo,2019-09-24,"""""""The whole town's after us... for being jerks!""""""",1329
"""Serge, responsible adult""",2019-09-25,"""""""We'll just abandon the planet, it's fine.""""""",1330
Serge,2019-09-25,"""""""Somebody help me out here; somebody help me understand... WUT!?""""""",1331
Serge,2019-09-25,"""""""What's better than a murderdeath robot? TWO murderdeath robots.""""""",1332
Serge,2019-09-25,"""""""I think the only thing that's going to kill *me* is hubris!""""""",1333
"""Serge, with a Big Mood""",2019-09-25,"""""""I wish I could hold down a button and it would explain what's happening.""""""",1334
Serge,2019-09-25,"""""""Our towers will be made of meat. Meat towers!""""""",1335
Serge,2019-09-26,"""""""Not all explosives are your friends.""""""",1336
Serge,2019-09-27,"""""""How many Bungi do I need before I become Invincible?""""""",1337
"""Ben, Yelling at Adam while he's in the Bathroom""",2019-09-27,"""""""Adam, you're cute!""""""",1338
Serge,2019-09-30,"""""""Reading the giant explains the giant""""""",1339
Serge,2019-09-30,"""""""Don't yuck someone else's yum. If they want to die for the God-Emperor, so be it.""""""",1340
Serge,2019-90-30,"""""""Trust me, that joke is hilarious.""""""",1341
"""Serge, making sense in context I swear""",2019-09-30,"""""""The fourth 'D' is smell.""""""",1342
"""Serge, beacon of hope and goodness""",2019-09-30,"""""""Luckily, death will come fast.""""""",1343
Serge,2019-10-01,"""""""Delicious and nutritious bees.""""""",1344
"""Serge, Judging Jo 10 minutes into the stream, FOOLISHLY""",2019-10-01,"""""""Haha! She IS Human!""""""",1345
Serge,2019-10-01,"""""""Hi James, I love you!""""""",1346
Jo,2019-10-01,"""""""You're just wasting so much energy....It's criminal.""""""",1347
Jo,2019-10-01,"""""""We still haven't made friends for that underwear!""""""",1348
Serge,2019-10-01,"""""""You want to tamp down the feelings with cheese?""""""",1349
Serge,2019-10-01,"""""""Jo yells at me so chat doesn't have to.""""""",1350
"""Jo, mildly exasperated""",2019-10-01,"""""""No, Serge...""""""",1351
Serge,2019-10-01,"""""""When you said you were looking it up, I thought you meant goose memes!""""""",1352
Jo,2019-10-01,"""""""Stop yelling at nature!""""""",1353
Serge,2019-10-01,"""""""Gwoh-hurr. Gwah-ha-hu-herr! Hurr-da-hwah-gurr! Baaaaah...""""""",1354
Jo,2019-10-01,"""""""Ooooh no... bats are comin.'""""""",1355
Jo,2019-10-01,"""""""Oh, that one has a heart on its head!"""" -Serge, """"No, they're mating."""" """"...oh. Gross.""""""",1356
Serge,2019-10-01,"""""""Please, Jo: I'm actively gaming.""""""",1357
Jo,2019-10-01,*Slaps Table*,1358
Serge,2019-10-02,"""""""Wiggins. Get out.""""""",1359
Serge,2019-10-03,"""""""Am I in a Loading Ready Live right now? *What* is even *happening*?""""""",1360
"""Serge, of a game literally called """"They Are Billions""""""",2019-10-03,"""""""That's a lot more zombies than I thought there were going to be.""""""",1361
"""Serge, describing the modern human condition""",2019-10-03,"""""""Am I mistaken in thinking that this is *a lot*?""""""",1362
"""Serge, to Ben""",2019-10-04,"""""""Adam put on a hat, and I thought he was you.""""""",1363
Ben,2019-10-04,"""""""Poop goes back *in* the dog!""""""",1364
Serge,2019-10-04,"""""""Crapcrapcrapcrapcrap! It's dog tonight! It's dog tonight!""""""",1365
Ben,2019-10-04,"""""""Pfff, I could beat up a tree...""""""",1366
Serge,2019-10-04,"""""""How much fire do I need for mental health, here, friends?""""""",1367
"""Serge, trying to justify himself""",2019-10-04,"""""""The *reason* I was running around in circles, like an idiot...""""""",1368
Serge,2019-10-04,"""""""We're even bad at cheating!""""""",1369
Serge,2019-10-04,"""""""I ate a mushroom and lost all of my sanity.""""""",1370
Serge,2019-10-07,"""""""Goodbye, noble Wiggins...""""""",1371
Serge,2019-10-07,"""""""It's November.""""""",1372
Serge,2019-10-07,"""""""Karen is NEVER a friend.""""""",1373
Serge,2019-10-08,"""""""We want to shrink the bird, if possible...""""""",1374
Serge,2019-10-08,"""""""Are we going to become a god next turn? We are."""" *Heavenly Serge Singing*""",1375
Arclight_Dynamo,2019-10-08,"""""""Reading the card explains the horrible feeling of failure and despair you're experiencing.""""""",1376
"""Serge, on brand""",2019-10-08,"""""""I *do* like digging...""""""",1377
Serge,2019-10-08,"""""""Ooooh a Mango! We're not dead!""""""",1378
Serge,2019-10-08,*Serge Attempts to Sing. Attempts.*,1379
Serge,2019-10-08,"""""""I'm sorry I took the coward's path.""""""",1380
Serge,2019-10-08,"""""""Snecko, no snekky!""""""",1381
Serge,2019-10-08,"""""""I don't know how Math can be this wrong all the time?!""""""",1382
Serge,2019-10-08,"""""""Can't hurt me now! I'm in my pillow fort!""""""",1383
Serge,2019-10-08,"""""""Ah, no! My value!""""""",1384
Serge,2019-10-08,"""""""Haha! Ah. I think I'm hilarious.""""""",1385
Serge,2019-10-09,"""""""Bew! Bew! Bew!"""" *Adorable Giggling, Childlike in Its Glee*""",1386
Serge,2019-10-09,"""""""I'm a forehead.""""""",1387
Serge,2019-10-08,"""""""And *now!* Now we kill.""""""",1388
Serge,2019-10-09,"""""""I'll also accept Murder Oxygen.""""""",1389
Serge,2019-10-09,"""""""I'm sorry, you've thrown off the Emperor's Groove""""""",1390
"""Serge, hitting on a train apparently?""",2019-10-09,"""""""Oh, hello... you come around here often?""""""",1391
Serge,2019-10-09,*Yu-Gi-Oh! Noises*,1392
Serge,2019-10-09,"""""""I wonder if *Wiggins* comes out of this alive?""""""",1393
Serge,2019-10-10,"""""""You're complaining; that's fine.""""""",1394
Serge,2019-10-10,"""""""Oopsa-doofa...""""""",1395
Serge,2019-10-10,"""""""This is *not* a good economy to be a Wiggins in.""""""",1396
Serge,2019-10-10,"""""""I don't know what East means""""""",1397
Serge,2019-10-10,"""""""Sorry, I don't know why I got so aggressive about that. Now I feel bad.""""""",1398
Serge,2019-10-11,"""""""Peanut butter... peanut butter.""""""",1399
Serge,2019-10-11,"""""""That's your right, Ben. The other way.""""""",1400
Serge,2019-10-14,"""""""Oh, I am a *giant* idiot.""""""",1401
Serge,2019-10-14,"""""""My name is 'Serge' and I am the smartest person ever!""""""",1402
Serge,2019-10-14,"""""""I'm an *artist,* chat. Don't judge me.""""""",1403
Serge,2019-10-14,"""""""Nooooo! My straight lines!""""""",1404
Serge,2019-10-14,"""""""Oh my god, Wiggins! You're a hero!""""""",1405
Serge,2019-10-14,"""""""Do I even *need* a Wiggins? Enh, probably...""""""",1406
Serge,2019-10-14,"""""""Alright! Let's put Wiggins in the corner...""""""",1407
"""Serge, mere minutes before this is how we ended""",2019-10-16,"""""""This isn't how I see us ending.""""""",1408
Serge,2019-10-16,"""""""I can't believe how many zombies popped out of that extremely large building!""""""",1409
Serge,2019-10-16,"""""""Hello. Please stay angry at me.""""""",1410
Serge,2019-10-16,"""""""Oofa le doofa. That's french for 'we done goofed'""""""",1411
Serge,2019-10-16,"""""""I just have to get big and rich!""""""",1412
Serge,2019-10-16,"""""""Why'd I listen to chaaat!?""""""",1413
"""Serge, on his FOURTH attempt to beat a map due to previous mistakes""",2019-10-17,"""""""Did I make a mistake? ...no, that doesn't sound like me.""""""",1414
Serge,2019-10-17,"""""""Have you thought about maybe having a bite of this delicious and nutritious Wiggins?""""""",1415
Serge,2019-10-17,"""""""Can somebody let the Wiggins out, please?""""""",1416
Ben,2019-10-18,"""""""How about this. NEVER put a rope on my block unless I say 'Put a rope on my block!""""""",1417
"""Serge, unknowingly talking about the thought process that led to the creation of Truckzilla""",2019-10-20,"""""""Let's take the object that is already terrifying, and light it on fire.""""""",1418
"""Serge, with a MOOD; seriously, no sass on this one""",2019-10-20,"""""""I know what I mean to say; it's just English is hard sometimes.""""""",1419
"""Serge, excited upon seeing a booty""",2019-10-20,"""""""Booties!""""""",1420
Serge,2019-10-20,"""""""Hey, thanks, chat! NOOO!""""""",1421
Serge,2019-10-20,"""""""Oi hweh, hweh, hweh! That's how I pronounce that, by the way...""""""",1422
Serge,2019-10-20,"""""""Alright, chat: time for everyone to get sad!""""""",1423
Serge,2019-10-21,"""""""Hahaha jokes on you, I'm in Overwatch.""""""",1424
"""Serge, showcasing hubris""",2019-10-21,"""""""The NPC warned me? I didn't Listen!""""""",1425
Serge,2019-10-21,"""""""No one shoots bullets at *me!*""""""",1426
"""Serge, repeating himself without realizing it""",2019-10-21,"""""""Is that rookie going to die?""""""",1427
Serge,2019-10-21,"""""""I've never seen friendship before!""""""",1428
Serge,2019-10-23,"""""""I overpronounced the pus.""""""",1429
Serge,2019-10-23,"""""""Is this a lightsaber?""""""",1430
Serge,2019-10-23,"""""""You put the snipe-le on the right-fle.""""""",1431
Serge,2019-10-23,"""""""Ca-caw! Wait, that's not the sound a sword makes...""""""",1432
"""Serge, sounding like a student trying to justify their grades""",2019-10-23,"""""""Eighty-four percent's *basically* ninety.""""""",1433
Serge,2019-10-23,"""""""Pew pew! I am the night!""""""",1434
Serge,2019-10-23,"""""""Yeet!"""" *BOOM!* """"Wait, were there a bunch of people there?""""""",1435
Serge,2019-10-23,"""""""Oh, tongue stuff, gross.""""""",1436
Serge,2019-10-24,"""""""I think now's a pretty good time to do some things with explosives.""""""",1437
Serge,2019-10-24,"""""""Maybe Wolverine ate elvis?""""""",1438
Serge,2019-10-25,"""""""Get yo'self a Jo; I don't know what to tell you.""""""",1439
Serge,2019-10-25,"""""""Oh, thank you Adam. I didn't see what you were doing with your hands.""""""",1440
Serge,2019-10-28,"""""""I believe in the Heart of the Gun. It's like the Heart of the Cards, but louder!""""""",1441
Serge,2019-10-29,"""""""Sixty-four! Thank you, people who can count!""""""",1442
"""Serge, somehow surprised by this""",2019-10-29,"""""""I *counted* wrong!""""""",1443
"""Serge, hoping for the everwinter that ends the world""",2019-10-29,"""""""All I want is Ragnarok.""""""",1444
"""Serge, who we are *all* proud of""",2019-10-29,"""""""I'm proud of me.""""""",1445
Serge,2019-10-30,"""""""Stop texting me! We're *in the same room!*""""""",1446
Serge,2019-10-30,"""""""I've never seen what level three friendship does!""""""",1447
"""Serge, asking the deep questions""",2019-10-30,"""""""Do these count as robots?""""""",1448
"""Serge, channelling his mother""",2019-10-31,"""""""It's Italian, you peasant!""""""",1449
Serge,2019-10-31,"""""""We're getting you installed with additional Dodge""""""",1450
Serge,2019-10-31,"""""""What would happen if I went and hit that person with my mind?""""""",1451
Serge,2019-11-01,"""""""Hold up, I need to bring up Ben's Stream so I can see the butt-mug.""""""",1452
Jo,2019-11-04,"""""""Here we are cheating, cheating to get only the best""""""",1453
Jo,2019-11-04,"""""""Ben, Serge, Irene....where's Adam? ...Well. We've lost Adam, Chat.""""""",1454
Jo,2019-11-05,"""""""Oh! Ghosts! This is excellent!""""""",1455
"""Jo, with legitimately good life advice""",2019-11-05,"""""""Any jelly we bop *today* is a jelly we don't need to bop *tomorrow.*""""""",1456
"""Jo, with a battlecry""",2019-11-05,"""""""Come for me, you jerks!""""""",1457
"""Serge, learning that disappointing compromises must be made in life""",2019-11-05,"""""""I *guess* that's cool. You still *kind of* look like Spider-Man...""""""",1458
TQ,2019-11-05,"""""""Suffix spent all day helping me make my desk and a shelf, this is the one and only time I will admit he's a good person.""""""",1459
"""Serge, making snakey shapes with his hands""",2019-11-05,*Snake Hissing*,1460
"""Serge, with the big mood""",2019-11-05,"""""""Nothing has happened... and I'm *really* nervous about it.""""""",1461
Serge,2019-11-05,"""""""Anybody who knows me knows I don't read.""""""",1462
"""Serge, expressing odd desires""",2019-11-05,"""""""FaceOff is a work of art! I want to take his *face.* *Off.*""""""",1463
"""Serge, three days out from the start of DB and with a brain starting to melt from the pressure""",2019-11-05,"""""""...sorry. Desert Bus. It's *always* Desert Bus. Ca-caw!"""" *Giggles Softly*""",1464
Jo,2019-11-06,"""""""Congratulations on your new Beej baby""""""",1465
Jo,2019-11-06,"""""""We're trying to blend in, as my own Jellyfish""""""",1466
Jo,2019-11-06,"""""""Get out of here watering can, you're drunk""""""",1467
Jo,2019-11-06,"""""""Is Beej getting censored again?""""""",1468
"""Serge, a Millennial""",2019-11-06,"""""""Nooo! I'm too poor!""""""",1469
Serge,2019-11-06,"""""""That could just be hubris or ignorance speaking.""""""",1470
"""Serge, being rude""",2019-11-06,"""""""Apparently Kevin doesn't have any intelligence.""""""",1471
"""Serge, with excellent life advice""",2019-11-10,"""""""Be a scientist, do crimes.""""""",1472
Serge,2019-11-11,"""""""My brother, my mother and me.....wait""""""",1473
Serge,2019-11-11,"""""""It's okay, I only got the name of their marquee show wrong literally every time I said it.""""""",1474
"""Serge, in a shocking heel turn""",2019-11-11,"""""""Coffee is just imitation tea.""""""",1475
"""Jo, passed on by Serge""",2019-11-18,"""""""I heard the Goo was thick!""""""",1476
"""Serge, whispering""",2019-11-18,"""""""I didn't realize KevinTheShark was a *genius*!""""""",1477
Serge,2019-11-18,"""""""That's a lot of booty!""""""",1478
"""Serge, digging his own grave""",2019-11-18,"""""""Ah, I should have been greedier... Chat, why don't you ever tell me to be greedier!?""""""",1479
TQ,2019-11-18,"""""""He's a cinnamon raisin roll, still sweet but not quite what you expected.""""""",1480
erge,2019-11-18,"""""""Does that mean a thing I maybe don't want it to mean? I bet it's a lewd thing.""""""",1481
Serge,2019-11-19,"""""""From hell's heart I stab at thee!""""""",1482
"""Serge, lamenting his lack of powers""",2019-11-19,"""""""I have no powers. I have no powers? I have no powers! ...I have no powers.""""""",1483
Serge,2019-11-20,"""""""Europe, and *then* money!""""""",1484
Serge,2019-11-20,"""""""Alright, you burnt to death, good. You also burnt to death, also good.""""""",1485
"""Serge, staying on-brand""",2019-11-20,"""""""Was it there the whole time and I just didn't see it?""""""",1486
Serge,2019-11-20,"""""""There are some things you just have to endure, like the smell of unwashed kigurumis, okay?""""""",1487
Serge,2019-11-20,"""""""The Timbit followed me between streams!""""""",1488
Serge,2019-11-20,*Sings Yakety Sax*,1489
Serge,2019-11-20,"""""""Doesn't it feel... good to just... kill everything?""""""",1490
Serge,2019-11-20,"""""""I've always wanted to be a snake.""""""",1491
Serge,2019-11-20,"""""""In my defence, *I* think I'm hilarious.""""""",1492
Serge,2019-11-21,"""""""I'm so used to getting text messages from aliens yelling at me.""""""",1493
"""Serge, giving a preview of his eventual mid-life crisis""",2019-11-25,"""""""I do like the idea of just giving up on your responsibilites and living in the woods...""""""",1494
"""Serge, telling us what we already know""",2019-11-25,"""""""Bits are currency.""""""",1495
Serge,2019-11-25,"""""""What do vending machines do?""""""",1496
Serge,2019-11-25,"""""""Alright, let's vape a little...""""""",1497
Serge,2019-11-25,"""""""Is this an espresso machine or a cash register?""""""",1498
Serge,2019-11-26,"""""""Oh! Teeth!""""""",1499
Serge,2019-11-26,"""""""I just want to worship you, and take your cursed powers.""""""",1500
Serge,2019-11-26,"""""""Yaaas... a fish.""""""",1501
Serge,2019-11-26,"""""""Yes, monkey! Good! Kill!""""""",1502
Serge,2019-11-26,"""""""I didn't know I had this much greed in me!""""""",1503
"""Serge, being hurtful""",2019-11-27,"""""""Yeah... the mods are kind of boring.""""""",1504
"""Serge, revealing his dark secret""",2019-11-27,"""""""Look, I didn't read-- I skimmed it, okay!?""""""",1505
Serge,2019-11-27,"""""""I like Max""""""",1506
Ben,2019-11-29,"""""""I'm going to make pumpkin walls so that Dennis feels like he's back in the womb.""""""",1507
Serge,2019-11-29,"""""""There's no other reason we're putting Ben into this Box.""""""",1508
Serge,2019-11-29,"""""""It's tradition in Jos-giving that you eat chicken until you hate yourself.""""""",1509
Serge,2019-11-29,"""""""Why do only *I* fall to my death!?""""""",1510
Serge,2019-11-29,"""""""How do I... how do I dig *up*?""""""",1511
Serge,2019-11-29,"""""""I don't give a daaamn!!!"""" *Dies Instantly*""",1512
"""Serge, the concept of a minefield flying just over his head""",2019-12-02,"""""""Who just puts random landmines out in a field?""""""",1513
"""Serge, just straight lying to chat""",2019-12-02,"""""""I don't get lost that often.""""""",1514
"""Serge, giving excuses for not reading""",2019-12-02,"""""""Look I'm not made of time""""""",1515
Serge,2019-12-03,"""""""I just need to get inside of James!""""""",1516
Serge,2019-12-03,"""""""Yeah, screw you, Nintendo!""""""",1517
"""Serge, describing the normal state of affairs""",2019-12-03,"""""""James and I not doing the perfect teamwork, there.""""""",1518
Serge,2019-12-05,"""""""JoeKim counts as people!""""""",1519
Serge,2019-12-05,"""""""What up now, claw-haters? Behold the power of the claw!""""""",1520
"""Serge, spitefully, to Adam""",2019-12-06,"""""""I don't think in ANY circumstance you are the Dad.""""""",1521
Adam,2019-12-06,"""""""I don't know Serge, WHY are you SO Greedy?""""""",1522
Adam,2019-12-06,"""""""How could you possibly have a bad life if Adam Savidan is in it?""""""",1523
Serge,2019-12-08,"""""""Just be aware, friends, that there might be a non-zero amount of 'aw butts.'""""""",1524
Serge,2019-12-08,"""""""Heart of the cards..."""" *Bullet Ricochet Noise*""",1525
Serge,2019-12-08,"""""""I am but a peasant.""""""",1526
"""Serge, immediately followed by the game he is playing""",2019-12-08,"""""""Alright, can't miss."""" """"Missed.""""""",1527
"""Serge, giving the worst advice I've heard him give yet""",2019-12-08,"""""""Just ignore the head wound; I'm sure it's fine.""""""",1528
Serge,2019-12-08,"""""""Let's fight some worms!""""""",1529
Serge,2019-12-09,"""""""Crab... people...""""""",1530
Serge,2019-12-09,"""""""I love it when people give me money.""""""",1531
"""Serge, learning the basics""",2019-12-09,"""""""Wait, can I operate these arms somehow!?""""""",1532
Serge,2019-12-09,"""""""Who is *leading* this rag-tag group of amateurs!? What a disaster!""""""",1533
Serge,2019-12-10,"""""""Silktouch...[sic]... is stupid.""""""",1534
Serge,2019-12-10,"""""""You're *so smart,* Uno!""""""",1535
Serge,2019-12-10,"""""""Why is this cake so thirsty?""""""",1536
Serge,2019-12-10,"""""""I found the chicken pocket.""""""",1537
"""Serge, to Ravynn, almost 2 years in""",2019-12-10,"""""""You're a genius.""""""",1538
Serge,2019-12-12,"""""""If I just stop breathing, maybe the pain will go away...""""""",1539
"""Serge, seconds before it got *very* bad""",2019-12-12,"""""""How bad can this turn possibly be?""""""",1540
Serge,2019-12-12,"""""""I'm having an *absolute* blast, even if folk are dying.""""""",1541
Serge,2019-12-12,"""""""Oh, you're just bleeding to death. I don't care about you.""""""",1542
"""Serge, professional streamer""",2019-12-12,"""""""Who are you? What is this?""""""",1543
Serge,2019-12-12,"""""""What? What's an armadillo? Is an armadillo a tank, or is that a person?""""""",1544
Serge,2019-12-12,"""""""Wait. Am I surrounded by aggressive crabs?""""""",1545
"""Adam, Friday 13th Hubris""",2019-12-13,"""""""It's going to be super easy"""" -Adam, """"In before we wipe on the first boss"""" -Serge, """"....We're not going to wipe on the first boss.""""""",1546
"""Adam, a Madman""",2019-12-13,"""""""The crust is the best part of the pizza.""""""",1547
"""Adam, calling out Serge""",2019-12-13,"""""""Wasn't there that time that you liked McDonald's Coffee?""""""",1548
Adam,2019-12-13,"""""""I want Suffix to Starve.""""""",1549
Adam,2019-12-13,"""""""Have you tried not dying?"""" - Serge, """"Have YOU?!""""""",1550
Serge,2019-12-15,"""""""I *do* love fertility rites.""""""",1551
Serge,2019-12-15,"""""""All I wanted to do was have them touching. ALL I WANTED TO DO WAS HAVE THEM TOUCH!""""""",1552
"""Serge, always on-brand""",2019-12-15,"""""""You want coffee? I accept.""""""",1553
Serge,2019-12-15,"""""""Apparently I have to *pay* people to be my friends, chat...""""""",1554
"""Serge, genuinely shocked and delighted""",2019-12-16,"""""""Oh look! England's *doing* something!""""""",1555
"""Serge, without a hint of irony""",2019-12-16,"""""""I can just buy friendship with coffee?!""""""",1556
Serge,2019-12-17,"""""""Is James falling to his death just Fanservice?""""""",1557
"""Serge, two minutes into returning to Minecraft after months""",2019-12-17,"""""""Stop that... just BURN to death!""""""",1558
Serge,2019-12-17,"""""""I'm distracted. What is *that*? Why is it *shiny*?!""""""",1559
Serge,2019-12-17,"""""""It's okay... there's no police in Minecraft...""""""",1560
Serge,2019-12-17,"""""""There's no police in Minecraft, who's going to report us for these thefts?""""""",1561
"""Serge, the conservationist""",2019-12-17,"""""""These things are super pretty! I'm chopping it down!""""""",1562
Serge,2019-12-17,"""""""I didn't know you were the defenders of Mutton!""""""",1563
"""Serge, literally half a second before setting himself on fire""",2019-12-17,"""""""I'm going to put this here, so that nothing bad happens.""""""",1564
"""Serge, a genius""",2019-12-17,"""""""Luckily, I'm a genius.""""""",1565
Serge,2019-12-17,"""""""I'm like a mod-baby.""""""",1566
Serge,2019-12-18,"""""""Poison can't kill you""""""",1567
"""Serge, role model""",2019-12-18,"""""""I don't want to look down on my past mistakes; I don't want to *actually* fix them.""""""",1568
Serge,2019-12-18,"""""""I'm not dead I'm a god!""""""",1569
Serge,2019-12-29,"""""""I think the tree can get higher than 5 feet but don't quote me on that""""""",1570
Serge,2019-12-29,"""""""Hey look - rats. Oh god...""""""",1571
Serge,2019-12-29,"""""""Oh, what's that, slimes? You can't hurt me when I stand above the-- agh. AGH!""""""",1572
Serge,2019-12-29,"""""""Hold on, hold on... I'm a genius. OW!""""""",1573
Serge,2019-12-29,"""""""Haha. Idiot.""""""",1574
Serge,2019-12-30,"""""""Sell me on worms, chat""""""",1575
Serge,2019-12-30,*Vaguely Tim Allen Noises*,1576
Serge,2019-12-30,"""""""I love James' stupid face""""""",1577
Serge,2019-12-31,"""""""I-- snah-- gnnh!""""""",1578
Serge,2019-12-31,"""""""Black pigs look like demons in the night.""""""",1579
Serge,2019-12-31,"""""""Wait. I need more bangers.""""""",1580
"""Serge, jinxing himself""",2019-12-31,"""""""2020 is going to be the year of no more off-by-one errors.""""""",1581
Serge,2020-01-01,"""""""In 2020 I've learned to let go. That's not true. I'm lying to you and myself.""""""",1582
Serge,2020-01-02,"""""""Make a SUPERIOR Hubris Emote?!""""""",1583
Serge,2020-01-02,"""""""James' face is actually enormous.""""""",1584
Serge,2020-01-02,"""""""If it's good enough for Twitch Chat, it's good enough for me.""""""",1585
"""Serge, asking completely seriously""",2020-01-02,"""""""What's the slogan for Teenage Mutant Ninja Faeries?""""""",1586
Serge,2020-01-06,"""""""Turns out I am not only full of lies but also extremely lucky""""""",1587
Serge,2020-01-07,"""""""Spin that chicken wheel!""""""",1588
Serge,2020-01-07,"""""""James hungers.""""""",1589
Serge,2020-01-07,"""""""I mean, hell... I should probably charge Gunner more.""""""",1590
